,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
76,2018-06-16,0.8166678604978913,13332,0.8189824948261919,8575
77,2018-06-17,0.8173475888025504,13607,0.8196752735776224,8842
78,2018-06-18,0.8173978340033305,15424,0.8198080902706627,10540
79,2018-06-19,0.8158710587510793,16606,0.8183751450526219,11388
80,2018-06-20,0.8107739372873816,18573,0.8134891927652861,12786
81,2018-06-21,0.8092239419370466,19131,0.8120392987228913,13076
82,2018-06-22,0.8122187805385198,19386,0.8152275364557152,13342
83,2018-06-23,0.8140067341127105,19923,0.8170694209865476,13668
84,2018-06-24,0.8171830536916703,18880,0.820354851888652,12623
85,2018-06-25,0.8163690397694467,18910,0.8195471606940428,12662
86,2018-06-26,0.8184062928220999,18593,0.8216280276084212,12365
87,2018-06-27,0.8146665803054043,19590,0.817711049098495,13249
88,2018-06-28,0.8088469879894715,23481,0.8117669235671564,16899
89,2018-06-29,0.8071268174349518,24751,0.8102827035896883,17940
90,2018-06-30,0.8097358806137153,25359,0.8132908879337788,18125
91,2018-07-01,0.809123114569703,26269,0.8126755228978287,18822
92,2018-07-02,0.8113279823430259,25471,0.8150591169969972,17814
93,2018-07-03,0.8112453775682773,27360,0.8150365850132315,19566
94,2018-07-04,0.8110060633495403,27851,0.8149119510458503,19842
95,2018-07-05,0.8104460175247441,28752,0.8144538847626893,20354
96,2018-07-06,0.8119585565127279,27696,0.816082878413985,19065
97,2018-07-07,0.8101388495839081,34442,0.8142902078097939,25485
98,2018-07-08,0.8096457373372449,35417,0.8138261674474738,26183
99,2018-07-09,0.8087940132507068,36576,0.8130027410565869,27096
100,2018-07-10,0.8097806994520619,32018,0.8141699614257019,22287
101,2018-07-11,0.8055649485037696,33083,0.8099447495762624,22998
102,2018-07-12,0.8034409825891371,37296,0.8078570434591953,26848
103,2018-07-13,0.8012938222847676,46430,0.8056977673235967,35573
104,2018-07-14,0.7996979940609746,47090,0.8041781155929572,35874
105,2018-07-15,0.7973306742426034,53409,0.8016592495479985,42062
106,2018-07-16,0.7976784566822172,56026,0.8020643826422877,44395
107,2018-07-17,0.7969578664162963,56731,0.801398041066509,44840
108,2018-07-18,0.796912181220089,64474,0.8013844832790556,52420
109,2018-07-19,0.7922545323077598,76441,0.7966549340887927,63720
110,2018-07-20,0.7882291612408443,79072,0.7925026536982237,66151
111,2018-07-21,0.7880198041323592,75561,0.7923166058355083,62343
112,2018-07-22,0.7881333450982552,75903,0.7924348513274286,62547
113,2018-07-23,0.7935315752359906,75411,0.797989224690335,62024
114,2018-07-24,0.7930632298048389,75501,0.7975122920464528,61901
115,2018-07-25,0.79819787347679,65047,0.8028307021069365,51435
116,2018-07-26,0.7968008526826079,67009,0.801634425947413,53231
117,2018-07-27,0.7965631400438835,65275,0.8011355861190246,51641
118,2018-07-28,0.7991058206105022,63731,0.8038847316691242,49549
119,2018-07-29,0.8024282528337312,56287,0.8071385855959964,42710
120,2018-07-30,0.7952043420976441,55574,0.79986819170809,41515
121,2018-07-31,0.7837440563959339,70706,0.7882660361774286,55738
122,2018-08-01,0.7820237819808576,70143,0.7865712111244272,55355
123,2018-08-02,0.7829304361586594,69691,0.7875263700144112,54908
124,2018-08-03,0.7902133125412155,73307,0.7951857395852878,57881
125,2018-08-04,0.7902098523526445,76675,0.7954786726960577,60416
126,2018-08-05,0.7933772295026082,76374,0.7987564099242818,60133
127,2018-08-06,0.7906567219405028,81693,0.7963372234477917,64171
128,2018-08-07,0.7882300640582699,85413,0.7939457325559427,67516
129,2018-08-08,0.7874463740747901,86991,0.7932227576611769,68389
130,2018-08-09,0.784041663318688,86117,0.7896557922076564,67624
131,2018-08-10,0.7845798021747566,85346,0.790084978901158,67086
132,2018-08-11,0.7848656695218922,84407,0.7903864073579099,66271
133,2018-08-12,0.7792048191258723,99517,0.785121164197795,80255
134,2018-08-13,0.7780642466141781,106771,0.7840726079893177,86202
135,2018-08-14,0.7791064036522025,106423,0.7850911539028032,85941
136,2018-08-15,0.7801639323086599,107424,0.786193102662713,86753
137,2018-08-16,0.7787630714936258,108779,0.7847020686258245,87886
138,2018-08-17,0.7837081578320543,109743,0.7898310242186863,88556
139,2018-08-18,0.788279867066151,100831,0.7945833660320711,79568
140,2018-08-19,0.7908674233825762,96483,0.797060566018229,75565
141,2018-08-20,0.794445318513311,94538,0.8006910207438518,73848
142,2018-08-21,0.7948863198804759,90098,0.8011510628429283,69335
143,2018-08-22,0.7964083181342574,89344,0.8026788573619912,68530
144,2018-08-23,0.7985663375959756,87954,0.8048487696578256,67333
145,2018-08-24,0.8039466366113052,79027,0.8102752947341617,58681
146,2018-08-25,0.8096363018581735,76776,0.816093001884754,56634
147,2018-08-26,0.812465850302867,73494,0.8189562969095261,53436
148,2018-08-27,0.8129332919804405,71506,0.8193982858874895,51421
149,2018-08-28,0.8135784586969346,71757,0.8200772162702834,51694
150,2018-08-29,0.8154947560773502,71700,0.8219837331610625,51814
151,2018-08-30,0.8155247072401833,71170,0.8219869889715878,51294
152,2018-08-31,0.8159924848669012,71560,0.822304167768421,51802
153,2018-09-01,0.8188582898580264,70753,0.825203088108218,51034
154,2018-09-02,0.8223883276118532,68137,0.82884094781815,48495
155,2018-09-03,0.8228298743248625,67706,0.8292802288993167,48209
156,2018-09-04,0.8246599270971712,64701,0.8310576424875359,45549
157,2018-09-05,0.8246184626310945,61934,0.8309449793973664,43223
